round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
7,10,0.22421972915022212,0.9362068965517242,1392,0,0,232,0.60209080395988,0.9488,0.7116427612274245,0.08147594804455903,0.08129613740671059,0.0858315549096787,0.9471590895832199,188683,0.9471562672556598,0.05284373274434018,5,0.1,0.5,,
7,11,0.2562792698411565,0.9305084745762712,590,0,0,99,0.6020648252849762,0.9488,0.6401306673346169,0.07515992927761726,0.07501872182039898,0.0858315549096787,0.8740226353637403,174114,0.8740223884343156,0.12597761156568443,5,0.1,0.5,,
8,0,0.15956611407787671,0.9504093567251461,9405,0,0,1566,0.4512043493433882,0.952,0.7342893404145245,0.08409476465522661,0.08389708640900577,0.0858240688169727,0.9775472960498536,194737,0.9775463079162693,0.022453692083730714,5,0.1,0.5,,
8,1,0.16186762819670278,0.9509118364502265,8609,0,0,1435,0.45125591802520876,0.9521,0.730176726303149,0.08083274859367211,0.08065715557683815,0.0858240688169727,0.9397964543944748,187216,0.9397921791074745,0.06020782089252552,5,0.1,0.5,,
8,2,0.1462963424304302,0.9559882157038555,7807,0,0,1301,0.45120080610433705,0.952,0.7377342706273946,0.08509674758325188,0.08489193269550456,0.0858240688169727,0.9891389893848409,197046,0.9891370915114703,0.010862908488529666,5,0.1,0.5,,
8,3,0.16326994257787728,0.9501213418986438,7005,0,0,1167,0.451200241288438,0.952,0.7390844209495194,0.08530997853504244,0.08510362313339687,0.0858240688169727,0.9916055519797848,197537,0.9916018272175091,0.008398172782490887,5,0.1,0.5,,
8,4,0.16353559290639788,0.9511204256005159,6203,0,0,1034,0.4512047975208051,0.952,0.7473761208085724,0.085736537858606,0.08552707764920674,0.0858240688169727,0.9965395352043275,198520,0.9965363184579087,0.0034636815420913125,5,0.1,0.5,,
8,5,0.17370601765613056,0.9468987224588039,5401,0,0,900,0.45120318010211374,0.952,0.734412886427335,0.0847685967209589,0.08456613763432311,0.0858240688169727,0.9853429090350215,196290,0.9853421013001356,0.014657898699864447,5,0.1,0.5,,
8,6,0.1709911213469847,0.947391304347826,4600,0,0,767,0.4512040413225802,0.952,0.7425949575056966,0.08603572515429417,0.0858240688169727,0.0858240688169727,0.9999999999883482,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
8,7,0.1826801563323546,0.9434439178515008,3798,0,0,633,0.451204811517423,0.952,0.7321509352976383,0.08497377032691421,0.08476984041800995,0.0858240688169727,0.9877164015353466,196762,0.9877114602680588,0.012288539731941217,5,0.1,0.5,,
